0.6031555	0.3536218	0.042449579	0.00076694961	0.0000019141335	0.000000000626149	0.000000000000026	0	0	0	0	0	0	0	0	0	0	0
0.128545	0.496843	0.3364697	0.037517324	0.00062712817	0.0000014441507	0.000000000435219	0.000000000000017	0	0	0	0	0	0	0	0	0	0
0.0057332767	0.1354109	0.5060558	0.3192306	0.033057541	0.0005111752	0.0000010860242	0.000000000301517	0.000000000000011	0	0	0	0	0	0	0	0	0
0.000043726395	0.0067113182	0.1478038	0.5139832	0.3020029	0.029039346	0.00041533652	0.00000081404778	0.000000000208198	0.000000000000007	0	0	0	0	0	0	0	0
0.000000052497327	0.000055510805	0.0078789536	0.1608557	0.5205598	0.2848815	0.025431748	0.00033639232	0.00000060819696	0.000000000143287	0.000000000000004	0	0	0	0	0	0	0
0.000000000009551	0.000000072109074	0.000070316441	0.009221036	0.1745456	0.5257324	0.2679545	0.022204313	0.00027158641	0.00000045291998	0.000000000098289	0.000000000000003	0	0	0	0	0	0
0	0.000000000014203	0.000000098749716	0.000088785499	0.010758306	0.1888452	0.5294583	0.2513036	0.019327182	0.00021856703	0.00000033618835	0.000000000067199	0.000000000000002	0	0	0	0	0
0	0	0.000000000021049	0.0000001347899	0.00011174595	0.012513041	0.2037184	0.531706	0.2350039	0.016771287	0.00017533687	0.00000024872674	0.000000000045792	0.000000000000001	0	0	0	0
0	0	0.000000000000001	0.000000000031094	0.00000018338343	0.00014019408	0.014509136	0.2191215	0.5324572	0.2191228	0.014508678	0.00014020711	0.0000001834176	0.000000000031101	0.000000000000001	0	0	0
0	0	0	0.000000000000001	0.000000000045781	0.00000024868015	0.00017532188	0.016771846	0.2350028	0.5317057	0.2037196	0.012512634	0.00011175699	0.00000013481558	0.000000000021054	0	0	0
0	0	0	0	0.000000000000002	0.000000000067183	0.00000033612619	0.00021855129	0.019327847	0.2513023	0.529458	0.1888461	0.010757899	0.00008879503	0.000000098768027	0.000000000014205	0	0
0	0	0	0	0	0.000000000000003	0.000000000098266	0.00000045283821	0.00027156886	0.022205003	0.2679527	0.5257323	0.1745464	0.0092207119	0.000070324822	0.00000007212293	0.000000000009553	0
0	0	0	0	0	0	0.000000000000004	0.000000000143254	0.00000060808856	0.0003363732	0.025432453	0.28488	0.5205595	0.1608566	0.0078786584	0.000055517812	0.000000052500724	0
0	0	0	0	0	0	0	0.000000000000007	0.00000000020815	0.00000081390453	0.0004153155	0.029040076	0.3020017	0.5139828	0.1478043	0.006711069	0.000043726046	0.000000000000021
0	0	0	0	0	0	0	0	0.000000000000011	0.000000000301446	0.0000010858275	0.0005111529	0.033058293	0.3192292	0.5060557	0.1354114	0.0057331258	0.000000000362423
0	0	0	0	0	0	0	0	0	0.000000000000017	0.000000000435124	0.0000014439051	0.00062711048	0.037518173	0.3364691	0.4968424	0.1285409	0.00000094089796
0	0	0	0	0	0	0	0	0	0	0.000000000000026	0.000000000626009	0.0000019138029	0.00076692866	0.042450383	0.3536209	0.6027857	0.00037465594
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000000151	0.000000002594984	0.013603883	0.9863952
